graph_id,src_id,dst_id,label,train_mask,val_mask,test_mask
0,222,451,0,True,False,False
0,499,657,0,True,False,False
0,657,499,0,True,False,False
0,657,739,0,True,False,False
0,739,657,0,True,False,False
0,367,657,0,True,False,False
0,657,367,0,True,False,False
0,657,459,0,True,False,False
0,459,657,0,True,False,False
0,634,367,0,True,False,False
0,367,634,0,True,False,False
0,367,744,0,True,False,False
0,744,367,0,True,False,False
0,724,650,0,True,False,False
0,650,724,0,True,False,False
0,724,113,0,True,False,False
0,113,724,0,True,False,False
0,724,719,0,True,False,False
0,719,724,0,True,False,False
0,719,164,0,True,False,False
0,164,719,0,True,False,False
0,456,766,0,True,False,False
0,766,456,0,True,False,False
0,456,392,0,True,False,False
0,392,456,0,True,False,False
0,456,842,0,True,False,False
0,842,456,0,True,False,False
0,456,643,0,True,False,False
0,643,456,0,True,False,False
0,456,767,0,True,False,False
0,767,456,0,True,False,False
0,456,39,0,True,False,False
0,39,456,0,True,False,False
0,456,430,0,True,False,False
0,430,456,0,True,False,False
0,456,385,0,True,False,False
0,385,456,0,True,False,False
0,456,858,0,True,False,False
0,858,456,0,True,False,False
0,456,164,0,True,False,False
0,164,456,0,True,False,False
0,456,721,0,True,False,False
0,721,456,0,True,False,False
0,9,597,0,True,False,False
0,597,9,0,True,False,False
0,9,658,0,True,False,False
0,658,9,0,True,False,False
0,9,650,0,True,False,False
0,650,9,0,True,False,False
0,9,694,0,True,False,False
0,694,9,0,True,False,False
0,9,818,0,True,False,False
0,818,9,0,True,False,False
0,9,392,0,True,False,False
0,392,9,0,True,False,False
0,9,528,0,True,False,False
0,528,9,0,True,False,False
0,9,560,0,True,False,False
0,560,9,0,True,False,False
0,9,279,0,True,False,False
0,279,9,0,True,False,False
0,650,528,0,True,False,False
0,528,650,0,True,False,False
0,650,217,0,True,False,False
0,217,650,0,True,False,False
0,164,55,0,True,False,False
0,55,164,0,True,False,False
0,164,858,0,True,False,False
0,858,164,0,True,False,False
0,425,524,0,True,False,False
0,524,425,0,True,False,False
0,222,797,0,True,False,False
0,797,222,0,True,False,False
0,189,199,0,True,False,False
0,199,189,0,True,False,False
0,66,603,0,True,False,False
0,603,66,0,True,False,False
0,66,527,0,True,False,False
0,527,66,0,True,False,False
0,66,249,0,True,False,False
0,249,66,0,True,False,False
0,66,572,0,True,False,False
0,572,66,0,True,False,False
0,721,66,0,True,False,False
0,66,721,0,True,False,False
0,667,130,0,True,False,False
0,130,667,0,True,False,False
0,130,48,0,True,False,False
0,48,130,0,True,False,False
0,130,322,0,True,False,False
0,322,130,0,True,False,False
0,826,130,0,True,False,False
0,130,826,0,True,False,False
0,183,190,0,True,False,False
0,190,183,0,True,False,False
0,190,254,0,True,False,False
0,254,190,0,True,False,False
0,245,190,0,True,False,False
0,190,245,0,True,False,False
0,190,141,0,True,False,False
0,141,190,0,True,False,False
0,190,225,0,True,False,False
0,225,190,0,True,False,False
0,768,591,0,True,False,False
0,591,768,0,True,False,False
0,768,281,0,True,False,False
0,281,768,0,True,False,False
0,356,768,0,True,False,False
0,768,356,0,True,False,False
0,43,774,0,True,False,False
0,774,43,0,True,False,False
0,43,352,0,True,False,False
0,352,43,0,True,False,False
0,43,245,0,True,False,False
0,245,43,0,True,False,False
0,473,183,0,True,False,False
0,183,473,0,True,False,False
0,774,473,0,True,False,False
0,473,774,0,True,False,False
0,473,245,0,True,False,False
0,245,473,0,True,False,False
0,473,70,0,True,False,False
0,70,473,0,True,False,False
0,183,681,0,True,False,False
0,681,183,0,True,False,False
0,681,236,0,True,False,False
0,236,681,0,True,False,False
0,681,61,0,True,False,False
0,61,681,0,True,False,False
0,681,141,0,True,False,False
0,141,681,0,True,False,False
0,231,223,0,True,False,False
0,223,231,0,True,False,False
0,231,350,0,True,False,False
0,350,231,0,True,False,False
0,231,509,0,True,False,False
0,509,231,0,True,False,False
0,231,98,0,True,False,False
0,98,231,0,True,False,False
0,766,767,0,True,False,False
0,767,766,0,True,False,False
0,430,766,0,True,False,False
0,766,430,0,True,False,False
0,766,572,0,True,False,False
0,572,766,0,True,False,False
0,766,721,0,True,False,False
0,721,766,0,True,False,False
0,603,667,0,True,False,False
0,667,603,0,True,False,False
0,667,794,0,True,False,False
0,794,667,0,True,False,False
0,551,667,0,True,False,False
0,667,551,0,True,False,False
0,55,532,0,True,False,False
0,532,55,0,True,False,False
0,532,471,0,True,False,False
0,471,532,0,True,False,False
0,532,83,0,True,False,False
0,83,532,0,True,False,False
0,532,356,0,True,False,False
0,356,532,0,True,False,False
0,13,350,0,True,False,False
0,350,13,0,True,False,False
0,13,492,0,True,False,False
0,492,13,0,True,False,False
0,61,310,0,True,False,False
0,310,61,0,True,False,False
0,61,854,0,True,False,False
0,854,61,0,True,False,False
0,310,141,0,True,False,False
0,141,310,0,True,False,False
0,141,460,0,True,False,False
0,460,141,0,True,False,False
0,141,223,0,True,False,False
0,223,141,0,True,False,False
0,430,643,0,True,False,False
0,643,430,0,True,False,False
0,858,430,0,True,False,False
0,430,858,0,True,False,False
0,430,44,0,True,False,False
0,44,430,0,True,False,False
0,230,322,0,True,False,False
0,322,230,0,True,False,False
0,568,322,0,True,False,False
0,322,568,0,True,False,False
0,322,857,0,True,False,False
0,857,322,0,True,False,False
0,322,794,0,True,False,False
0,794,322,0,True,False,False
0,544,839,0,True,False,False
0,839,544,0,True,False,False
0,544,254,0,True,False,False
0,254,544,0,True,False,False
0,544,245,0,True,False,False
0,245,544,0,True,False,False
0,259,310,0,True,False,False
0,310,259,0,True,False,False
