node_id,x,y,z
440,8.661294687165316,9.880797619546659,4.499999999999998
441,8.661294687165316,9.880797619546659,1.4999999999999998
442,9.3774655,7.43587,1.4999999999999998
443,9.377465500000001,7.435870000000001,19.5
444,9.377465500000001,7.435870000000001,16.5
445,9.3774655,7.435870000000001,13.500000000000004
446,9.377465500000003,7.435870000000001,10.499999999999998
447,9.377465500000001,7.435870000000001,7.500000000000001
448,9.3774655,7.43587,4.5
449,11.490726000000002,3.2757910000000003,25.500000000000007
450,7.5362145,1.914213,25.499999999999996
451,4.349142999999999,3.2621309999999992,25.499999999999993
452,0.8131260000000001,5.88339,25.5
453,0.8131259999999998,7.3992369999999985,25.500000000000004
454,1.8642119999999993,10.2771985,25.500000000000004
455,5.4279969999999995,9.522138500000002,25.499999999999996
456,1.4379274999999987,3.2621310000000014,25.499999999999996
457,14.062082759851082,2.0297135433006273,19.500000000000007
458,15.224963632168661,7.435797690993916,19.500000000000004
459,13.1109855,4.5614315,19.5
460,11.490726,4.561431499999999,19.499999999999996
461,10.539628649791036,2.0297133569640176,19.499999999999996
462,7.536214499999999,4.6767129999999995,19.5
463,4.352219196730164,6.404665071193748,19.499999999999993
464,13.110985500000002,3.2757910000000003,22.5
465,11.490726000000002,3.275791,22.5
466,7.536214500000002,1.9142129999999995,22.500000000000007
467,4.349143000000001,3.262131000000001,22.5
468,5.4279969999999995,9.522138500000002,22.5
469,1.4379274999999987,3.2621310000000006,22.499999999999996
470,0.8131260000000008,5.88339,22.500000000000004
471,0.8131260000000001,7.399237,22.5
472,1.8642119999999995,10.2771985,22.499999999999996
473,14.062082759851082,2.0297135433006273,1.5
474,15.22496363216866,7.435797690993917,1.4999999999999993
475,13.1109855,4.561431499999999,1.5
476,11.490726,4.5614315,1.5000000000000002
477,10.539628649791036,2.0297133569640176,1.5
478,7.5362145,4.6767129999999995,1.5000000000000002
479,4.352219196730166,6.40466507119375,1.5000000000000002
480,14.062082759851082,2.029713543300627,4.5
481,15.224963632168658,7.435797690993916,4.5
482,13.1109855,4.561431499999999,4.499999999999999
483,11.490726,4.5614315,4.500000000000001
484,10.539628649791036,2.0297133569640176,4.5
485,7.5362145,4.6767129999999995,4.500000000000002
486,4.352219196730164,6.404665071193747,4.499999999999997
487,14.062082759851085,2.029713543300627,7.500000000000001
488,15.224963632168658,7.435797690993916,7.5
489,13.110985499999998,4.5614315,7.5
490,11.490725999999997,4.5614314999999985,7.499999999999999
491,10.539628649791037,2.0297133569640184,7.500000000000001
492,7.536214499999999,4.676712999999999,7.5
493,4.352219196730164,6.404665071193747,7.499999999999998
494,14.062082759851085,2.0297135433006273,10.500000000000002
495,15.224963632168658,7.435797690993916,10.500000000000002
496,13.110985499999998,4.561431499999999,10.5
497,11.490725999999999,4.561431499999999,10.500000000000002
498,10.539628649791037,2.0297133569640184,10.500000000000004
499,7.536214500000001,4.676713,10.500000000000004
500,4.352219196730164,6.404665071193747,10.499999999999998
501,14.062082759851082,2.0297135433006273,13.500000000000002
502,15.224963632168658,7.435797690993916,13.5
503,13.110985499999998,4.561431499999999,13.499999999999996
504,11.490725999999999,4.561431499999999,13.500000000000002
505,10.539628649791037,2.0297133569640184,13.500000000000002
506,7.5362145,4.6767129999999995,13.5
507,4.352219196730164,6.40466507119375,13.5
508,14.062082759851082,2.029713543300627,16.500000000000004
509,15.224963632168658,7.435797690993916,16.499999999999996
